timestamp(Asia/Seoul),temp(°C),humid,co2,voc,pm25,light,noise
2019-09-17 2:00,27.3,53.5,5000,902.6,0,0,50.2
2019-09-17 2:15,27.3,53.5,5000,875.6,0,0,50.2
2019-09-17 2:30,27.3,53.7,5000,806.2,0,0,50.2
2019-09-17 2:45,27.2,53.9,5000,772,0,0,50.3
2019-09-17 3:00,27.2,54,5000,749.5,0,0,50.4
2019-09-17 3:15,27.1,52.5,4999.1,685.3,0,337.7,53.4
2019-09-17 3:30,26.3,46.2,4419.8,512.6,0,349.7,52.9
2019-09-17 3:45,25.4,48.6,3417.3,456.7,0,70.5,51
2019-09-17 4:00,26.2,51.5,2761.9,434.4,0,0,50
2019-09-17 4:15,26.4,51.8,2685.3,429.6,0,0,50.1
2019-09-17 4:30,26.6,52.1,2531.4,413.3,0,0,50.1
2019-09-17 4:45,26.7,52.3,2430.5,401.3,0,0,50.1
2019-09-17 5:00,26.7,52.6,2303.9,390.7,0,0,50.1
2019-09-17 5:15,26.8,53,2138.1,372,0,0,50.2
2019-09-17 5:30,26.8,53.2,2020.3,357.3,0,0,50.1
2019-09-17 5:45,26.8,53.5,1881.2,342.9,0,0,50.2
2019-09-17 6:00,26.8,53.6,1731.5,323.7,0,0,50.1
2019-09-17 6:15,26.8,54.1,1545.2,296.3,0,0,50.1
2019-09-17 6:30,26.7,57.6,1263.4,249.5,0,4.9,51.6
2019-09-17 6:45,26.4,59.9,1146.7,247,0,13.9,51.5
2019-09-17 7:00,26.4,58.9,1046.3,215.7,0,27.5,51.4
2019-09-17 7:15,26.4,58.4,939.4,178.5,0,284.4,51.7
2019-09-17 7:30,26.3,55.7,908.4,163,0,410.2,52.1
2019-09-17 7:45,26.4,55,943.9,163.5,0,435.9,51.8
2019-09-17 8:00,26.7,53.1,997.3,169.6,0,460.6,52.5
2019-09-17 8:15,26,48.6,1087.7,159.8,0,488.6,52.7
2019-09-17 8:30,26.1,49.3,1207.5,186.9,0,506.4,53
2019-09-17 8:45,26.5,47.8,1328.1,222,0,524.4,52.7
2019-09-17 9:00,26.5,47.1,1441.9,229.8,0,537.1,53.4
2019-09-17 9:15,25.9,45.7,1568.8,225.5,0,548.1,52.6
2019-09-17 9:30,26,44.4,1705,235.6,0,556,53.2
2019-09-17 9:45,26.5,44.9,1890.4,257.1,0,565.5,52.8
2019-09-17 10:00,25.8,44.4,2038.4,253,0,571.6,53.1
2019-09-17 10:15,25.9,49.4,2190.6,290.4,0,580,53
2019-09-17 10:30,26.9,53.1,2401,333.1,0,587.7,52.6
2019-09-17 10:45,27.4,51.1,2577.5,327.9,0,599.9,52.4
2019-09-17 11:00,27.3,47.4,2711.9,313.9,0,615.7,52.6
2019-09-17 11:15,27.5,44.9,2848.5,311.9,0,629.9,53.2
2019-09-17 11:30,27.8,43.6,2935.7,312.2,0,637.7,52.9
2019-09-17 11:45,28,42.4,3049.4,315.3,0,647.5,53.4
2019-09-17 12:00,28.2,41.5,3162.5,316.2,0,658.9,53.4
2019-09-17 12:15,28.2,42,3281.2,323.5,0,658.5,52.2
2019-09-17 12:30,28.8,43,3400.2,336.3,0,646,52.2
2019-09-17 12:45,27.8,41.3,3472.5,322.2,0,638.7,53
2019-09-17 13:00,27,39.3,3536.4,316.7,0,626.1,53.1
2019-09-17 13:15,26.9,40.8,3633.1,336.7,0,617,53.3
2019-09-17 13:30,27.3,41,3795,355.2,0,593.7,53.1
2019-09-17 13:45,27.9,42.3,4007,379.1,0,579.3,53.4
2019-09-17 14:00,28.3,42.1,4177.4,385.1,0,555.7,53.2
2019-09-17 14:15,28.4,41.1,4373.8,392.1,0,536.6,53
2019-09-17 14:30,28.9,42.8,4721.8,415.4,0,519.4,52.5
2019-09-17 14:45,28.5,42,4798.3,402.3,0,504,53.8
2019-09-17 15:00,27.6,40,4858.8,403.7,0,480.7,53.8
2019-09-17 15:15,26.8,40.5,4987.9,421.7,0,453.9,53.3
2019-09-17 15:30,26.4,40.8,5000,433.4,0,431.2,53.6
2019-09-17 15:45,26.1,41.1,5000,443.7,0,414.4,53.5
2019-09-17 16:00,26.5,41.1,5000,462.3,0,386.3,52.7
2019-09-17 16:15,27.9,42.2,5000,485.2,0,367.7,52.9
2019-09-17 16:30,27.8,46,5000,496.6,0,359.4,53.5
2019-09-17 16:45,27.2,42.1,5000,482.8,0,358.7,53.2
2019-09-17 17:00,26.9,40.1,5000,479.5,0,354.7,53.2
2019-09-17 17:15,26.8,39.8,5000,482.2,0,348.6,52.5
2019-09-17 17:30,27.9,40.9,5000,508.1,0,350.4,52.1
2019-09-17 17:45,28.4,42.4,5000,520,0,348.5,52.1
2019-09-17 18:00,27.8,43.6,5000,522,0,350,53.1
2019-09-17 18:15,26.7,40.3,5000,499.1,0,344.5,53.3
2019-09-17 18:30,26,42.5,5000,513.6,0,341.9,52.6
2019-09-17 18:45,26.4,50,5000,562.3,0,343.7,52.8
2019-09-17 19:00,26.9,48.9,5000,560.2,0,345.6,52.9
2019-09-17 19:15,26.9,47.1,5000,553.3,0,345.1,52.9
2019-09-17 19:30,27.1,45.9,5000,559.1,0,341.6,53.1
2019-09-17 19:45,26.9,45.2,5000,569.2,0,337.5,52.8
2019-09-17 20:00,27,44.4,5000,578,0,337.9,53
2019-09-17 20:15,27.1,43.9,5000,585.7,0,336.6,52.9
2019-09-17 20:30,27,43.2,5000,578.5,0,337,52.7
2019-09-17 20:45,26.4,41.6,5000,565.7,0,338.6,53.6
2019-09-17 21:00,26.2,40.9,5000,571,0,335,53.1
2019-09-17 21:15,26.2,40.5,5000,585.3,0,330.5,53.1
2019-09-17 21:30,26.1,40.3,5000,590.7,0,329.8,52.9
2019-09-17 21:45,27.3,40.9,5000,666.5,0,333.5,52.2
2019-09-17 22:00,28,42.9,5000,1043.8,0,337.3,53.2
2019-09-17 22:15,27.5,40.6,5000,905.4,0,339.3,53
2019-09-17 22:30,26.6,39.2,5000,781.3,0,343.8,52.6
2019-09-17 22:45,25.7,39.2,5000,707.6,0,344.5,52.7
2019-09-17 23:00,25.1,39.5,5000,661.4,0,350.4,52.1
2019-09-17 23:15,24.6,39.3,5000,609.1,0,350.8,52
2019-09-17 23:30,24.3,39.3,5000,581.7,0,350.5,51.4
2019-09-17 23:45,25.3,38.6,5000,599.7,0,351.3,50.8
2019-09-18 0:00,26.2,38.4,5000,588.6,0,141.6,50.1
2019-09-18 0:15,26.5,39.3,5000,554.7,0,0,50
2019-09-18 0:30,26.4,40.7,4980.7,526.6,0,0,50.1
2019-09-18 0:45,26.4,41.6,4647.9,503.1,0,0,50.1
2019-09-18 1:00,26.4,42,4364.4,491,0,0,50
2019-09-18 1:15,26.4,42.4,4192.4,482,0,0,50
2019-09-18 1:30,26.5,42.8,3909.7,468.1,0,0,50
2019-09-18 1:45,26.5,43.2,3695.1,452.2,0,0,50
2019-09-18 2:00,26.5,43.5,3574.7,444.8,0,0,50
2019-09-18 2:15,26.5,43.9,3325.3,430.1,0,0,50
2019-09-18 2:30,26.5,44.1,3177.8,423.2,0,0,50
2019-09-18 2:45,26.5,44.3,3068.3,415.6,0,0,50
2019-09-18 3:00,26.6,44.4,2909.7,405,0,0,50.3
2019-09-18 3:15,26.5,45.2,2798.6,394.7,0,242.2,53.5
2019-09-18 3:30,25.7,43.5,2342.9,326.8,0,353.7,52.1
2019-09-18 3:45,25.2,43.6,1926,283.5,0,209.9,52.5
2019-09-18 4:00,25.8,45.2,1620.8,273.9,0,0,50
2019-09-18 4:15,26.1,45.3,1564,275.3,0,0,50.1
2019-09-18 4:30,26.2,45.5,1526.8,270,0,0,50.1
2019-09-18 4:45,26.3,45.5,1485.2,265.8,0,0,50.1
2019-09-18 5:00,26.3,46,1414.7,253.6,0,0,50.1
2019-09-18 5:15,26.4,46.1,1363,246.7,0,0,50.2
2019-09-18 5:30,26.5,46.3,1297.7,233.9,0,0,50.2
2019-09-18 5:45,26.5,46.6,1221,221,0,0,50.1
2019-09-18 6:00,26.6,46.9,1139.3,204.9,0,0,50
2019-09-18 6:15,26.6,47.1,1047.1,182.4,0,0,50.1
2019-09-18 6:30,26.9,46.6,975.9,161.1,0,1.5,51.6
2019-09-18 6:45,25.8,44.2,894.4,120.1,0,50.3,51.8
2019-09-18 7:00,25.8,48.4,829.5,126.6,0,366.1,51.3
2019-09-18 7:15,26,50,839.7,148.4,0,386.4,51.4
2019-09-18 7:30,25.9,51,858.2,155.3,0,410.3,51.7
2019-09-18 7:45,26.2,50.9,884.4,158,0,433.1,51.5
2019-09-18 8:00,26.3,50.8,928.7,163.3,0,460.5,51.9
2019-09-18 8:15,26.4,51,986.1,176.3,0,485.2,52
2019-09-18 8:30,26.4,51.1,1039.5,210.8,0,506.3,52.5
2019-09-18 8:45,26.6,51.5,1131.9,226.5,0,516.1,52.3
2019-09-18 9:00,26.8,51.6,1230.3,253.6,0,522.3,52.6
2019-09-18 9:15,26.8,51.8,1375.6,273.7,0,527.6,53.3
2019-09-18 9:30,26,46.8,1495,261.8,0,552.3,52.8
2019-09-18 9:45,25.6,42.8,1674,259.7,0,562.6,52.8
2019-09-18 10:00,25.9,50.6,1877.3,313.4,0,565.6,52.7
2019-09-18 10:15,26.8,52.4,2115.1,348.7,0,575.1,52.3
2019-09-18 10:30,27.5,52.3,2348.3,360.3,0,586.7,52.1
2019-09-18 10:45,28,52.3,2568,367.3,0,603.6,52.4
2019-09-18 11:00,28.2,52.4,2756,372.5,0,618.6,52.6
2019-09-18 11:15,28.1,49.8,2943,380.8,0,633.7,52
2019-09-18 11:30,28.7,51.7,3207.6,409.3,0,642.7,52.4
2019-09-18 11:45,28.9,50.1,3294,404.5,0,655.9,53.1
2019-09-18 12:00,27.4,43.5,3279.2,366.4,0,661.1,52.6
2019-09-18 12:15,26.9,42.4,3317.9,366.1,0,657.7,52.1
2019-09-18 12:30,28,46.8,3386.6,393.7,0,659.9,52.5
2019-09-18 12:45,28.7,46,3392.5,387.4,0,650,52.6
2019-09-18 13:00,28.5,44.1,3530.5,396.2,0,631.4,53.7
2019-09-18 13:15,27.9,41.3,3707.2,390.4,0,612.8,53.3
2019-09-18 13:30,27.8,40.1,3951.3,395.5,0,593.6,53.5
2019-09-18 13:45,27.7,40,4229.6,405.8,0,570.5,53.6
2019-09-18 14:00,27.7,39.4,4375.9,406,0,553.4,53.3
2019-09-18 14:15,27.7,39.2,4519.3,410.1,0,528.2,53.7
2019-09-18 14:30,27.6,39.5,4738.3,422.2,0,508.9,53.2
2019-09-18 14:45,27.6,38.7,4899.1,425.9,0,492.2,53.2
2019-09-18 15:00,27.4,38.4,4980.5,429.2,0,480.6,53.5
2019-09-18 15:15,27.2,38.5,5000,430.3,0,455.2,53
2019-09-18 15:30,26.9,38.7,5000,433.1,0,436,53.2
2019-09-18 15:45,26.7,38.8,5000,437.7,0,417.9,53.1
2019-09-18 16:00,26.5,39.2,5000,442.7,0,393.6,53.2
2019-09-18 16:15,26.4,39,5000,441.7,0,373.7,53
2019-09-18 16:30,26,40.6,5000,454.4,0,364.6,53.2
2019-09-18 16:45,26.4,42.9,5000,480.1,0,359.7,53.2
2019-09-18 17:00,27,42.5,5000,485.6,0,359.8,53.1
2019-09-18 17:15,27.3,42.5,5000,496,0,354,52.5
2019-09-18 17:30,28.4,42.8,5000,516.8,0,350.7,52.1
2019-09-18 17:45,29,43.7,5000,529.9,0,344,53
2019-09-18 18:00,28,45.4,5000,531.8,0,342.1,53.6
2019-09-18 18:15,26.8,42.2,5000,509.6,0,338.8,53.5
2019-09-18 18:30,26.2,40.7,5000,505.3,0,335.9,53.2
2019-09-18 18:45,25.9,46.7,5000,534.9,0,336.3,53.2
2019-09-18 19:00,26.6,50.3,5000,565.4,0,336,52.6
2019-09-18 19:15,26.7,48.9,5000,556.5,0,335.5,52.6
2019-09-18 19:30,26.9,47,5000,556,0,335.5,53.2
2019-09-18 19:45,27,46.2,5000,565,0,339,52.8
2019-09-18 20:00,27.1,45.7,5000,580.6,0,339.3,53.1
2019-09-18 20:15,27.3,45.2,5000,611.1,0,340.1,53.1
2019-09-18 20:30,27.3,45.1,5000,638.4,0,338.9,53
2019-09-18 20:45,27.2,44.9,5000,665,0,341.7,52.9
2019-09-18 21:00,27.1,44.7,5000,670.5,0,342.2,52.8
2019-09-18 21:15,27.1,44.8,5000,684.6,0,342.1,52.6
2019-09-18 21:30,27.1,44.3,5000,682,0,343.8,52.3
2019-09-18 21:45,27.4,44.9,5000,718.5,0,343.7,51.5
2019-09-18 22:00,27.2,44,5000,655.4,0,344.4,52.8
2019-09-18 22:15,25.6,44.1,5000,619.3,0,345.2,52.6
2019-09-18 22:30,25.6,48.4,5000,716.4,0,347.8,52.2
2019-09-18 22:45,26.3,49.2,5000,738.5,0,347.3,51.8
2019-09-18 23:00,26.4,48.6,5000,699.7,0,348.3,52.2
2019-09-18 23:15,26.4,49,5000,669.1,0,349.6,51.8
2019-09-18 23:30,26.4,48.9,5000,638.6,0,349.3,51.4
2019-09-18 23:45,26.9,47.8,5000,630.8,0,349.6,51
2019-09-19 0:00,27,47.7,5000,624.8,0,296.5,50.2
2019-09-19 0:15,26.9,47.4,5000,587.3,0,0,50.1
2019-09-19 0:30,26.9,47.2,5000,567.2,0,0,50.1
2019-09-19 0:45,26.9,47.1,5000,557.8,0,0,50.1
2019-09-19 1:00,26.9,47,4953,551.6,0,0,50.1
2019-09-19 1:15,26.9,46.9,4804.5,542.4,0,0,50.1
2019-09-19 1:30,26.8,47,4759.5,539.8,0,0,50.1
2019-09-19 1:45,26.8,47,4618.6,530.8,0,0,50.1
2019-09-19 2:00,26.8,46.8,4414.1,518,0,0,50.1
2019-09-19 2:15,26.7,46.9,4306.7,511.9,0,0,50.1
2019-09-19 2:30,26.7,46.8,4201.6,504.4,0,0,50.1
2019-09-19 2:45,26.7,46.7,4065.8,494.1,0,0,50.1
2019-09-19 3:00,26.7,46.6,3977.8,490.2,0,0,50.1
2019-09-19 3:15,26.5,46.8,3862.5,478,0,157,51.8
2019-09-19 3:30,25.2,44,2916.3,368.4,0,350.9,52.1
2019-09-19 3:45,24.6,42.5,2638.6,336.8,0,192.3,52.7
2019-09-19 4:00,25.2,43.1,2138.6,303.8,0,0,50.1
2019-09-19 4:15,25.8,42.3,1748.4,246.8,0,0,50.1
2019-09-19 4:30,25.8,42,1302.6,170.3,0,0,50.1
2019-09-19 4:45,25.8,42,987.5,101.1,0,0,50
2019-09-19 5:00,25.8,42,783,56.2,0,0,50.1
2019-09-19 5:15,25.8,41.9,636.8,24.5,0,0,50.2
2019-09-19 5:30,25.7,41.9,552.4,20,0,0,50.2
2019-09-19 5:45,25.7,41.7,474.7,20,0,0,50.2
2019-09-19 6:00,25.7,41.7,432.1,20,0,0,50.2
2019-09-19 6:15,25.7,41.8,418.4,20,0,0.8,50.2
2019-09-19 6:30,25,48.3,478.5,47.8,0,5.3,51.4
2019-09-19 6:45,24.8,48.1,461.1,42,0,104.4,51.7
2019-09-19 7:00,24.9,47.7,450.5,44.5,0,381.6,51.4
2019-09-19 7:15,24.9,48.1,461.3,53,0,392.9,51.5
2019-09-19 7:30,25,48.3,469.1,59.6,0,409.7,51.6
2019-09-19 7:45,25.3,47.3,480.5,55.3,0,436,52
2019-09-19 8:00,25.4,45.5,525,65.5,0,463.7,52
2019-09-19 8:15,25.3,44.5,581.5,65.5,0,511.1,52
2019-09-19 8:30,25.4,44.2,633.1,72.6,0,537.8,52.1
2019-09-19 8:45,25.6,45.8,677,84.5,0,552.3,52.5
2019-09-19 9:00,25.8,46.7,715,100.1,0,562.3,52.6
2019-09-19 9:15,25.8,45,769.8,113.4,0,578.9,52.4
2019-09-19 9:30,25.9,44.3,827.4,120.1,0,595.3,52.3
2019-09-19 9:45,26,43.9,883.4,123.5,0,605.6,52.9
2019-09-19 10:00,26.2,43.9,913.7,116.1,0,615.6,52.4
2019-09-19 10:15,26.4,44.3,902.9,104.7,0,620.1,52.5
2019-09-19 10:30,26.6,43.6,1090.5,153.6,0,618.1,52.6
2019-09-19 10:45,26.8,42.7,1219.1,166.5,0,631.7,52.5
2019-09-19 11:00,27.1,42.5,1357.8,192.3,0,642.1,53.1
2019-09-19 11:15,27.4,41.7,1505.8,208.6,0,655.5,53
2019-09-19 11:30,27.6,41.3,1555.7,202.2,0,671.9,53.3
2019-09-19 11:45,26.6,40.3,1668.7,207.2,0,696.7,53.4
2019-09-19 12:00,25.9,39.5,1832.5,221.7,0,710.8,53.1
2019-09-19 12:15,26,41.8,1925.8,246.3,0,701.8,52
2019-09-19 12:30,27.4,41.6,1895.4,251.2,0,699.1,51.7
2019-09-19 12:45,27.7,43,1925.5,261.9,0,682.4,52.7
2019-09-19 13:00,26.8,41.8,2094.1,270.8,0,663.5,53.4
2019-09-19 13:15,26.3,40,2231.5,274.6,0,649.9,52.8
2019-09-19 13:30,26,39.2,2274.8,278.6,0,633.9,53
2019-09-19 13:45,26.9,40.4,2350.9,305.5,0,611,52.2
2019-09-19 14:00,26.8,40.6,2517.9,320.6,0,591.9,52.5
2019-09-19 14:15,27,38.8,2663.2,325.4,0,555.4,52.6
2019-09-19 14:30,27,38.3,2829,337.4,0,540.7,52.6
2019-09-19 14:45,26.6,39.7,2938.7,348.3,0,493.2,53.7
2019-09-19 15:00,26.9,41.8,3078.2,378.2,0,434.5,53
2019-09-19 15:15,27,41.7,3235,387.8,0,480.6,52.5
2019-09-19 15:30,27.4,41.1,3434.6,408,0,450.4,52.1
2019-09-19 15:45,27.3,41.6,3500.2,416.4,0,425,52.8
2019-09-19 16:00,27.5,41.5,3468.7,418.6,0,404.3,52.3
2019-09-19 16:15,27.5,41.7,3530.7,425.9,0,386.6,52.5
2019-09-19 16:30,27,41.7,3665.1,438.3,0,374.9,52.8
2019-09-19 16:45,26.7,41,3609.3,426.8,0,364.1,53.2
2019-09-19 17:00,26.5,40.3,3726.6,431.4,0,360.8,53
2019-09-19 17:15,26.6,40.8,3859.2,446.4,0,354.2,52.5
2019-09-19 17:30,27.6,42.5,4167.3,495.3,0,349.2,52.1
2019-09-19 17:45,28.2,43.4,4259.9,498,0,351.7,52.2
2019-09-19 18:00,27.5,46.6,4218.2,504.2,0,348.1,53
2019-09-19 18:15,26.6,44.2,4134.7,487.6,0,344.2,53.1
2019-09-19 18:30,26.1,41.9,4050.3,473.3,0,342.1,53.2
2019-09-19 18:45,26.1,41.2,4095.3,474.8,0,339.8,53.6
2019-09-19 19:00,26.1,40.5,4165.3,478.6,0,342.4,53.5
2019-09-19 19:15,25.7,40.9,4256.7,486,0,342.5,52.5
2019-09-19 19:30,25.9,45.1,4412.1,543,0,341,52.6
2019-09-19 19:45,25.3,48.9,4473.7,573.7,0,338.4,53
2019-09-19 20:00,25.8,47.2,4596.5,573.6,0,338.5,52.6
2019-09-19 20:15,27.2,46.3,4897.3,623.7,0,340.8,51.7
2019-09-19 20:30,27.8,46.7,5000,754.7,0,340.9,51.9
2019-09-19 20:45,28.4,47.4,5000,793.7,0,340,52.3
2019-09-19 21:00,27.3,46.9,4942.9,630.7,0,341,52.9
2019-09-19 21:15,27,42.8,4849.4,583.3,0,339.4,53.7
2019-09-19 21:30,26.7,42.2,4930.9,585.7,0,341.3,52.6
2019-09-19 21:45,27.2,43.7,5000,678.8,0,341.9,51.8
2019-09-19 22:00,26.9,44.4,5000,673.9,0,343.9,52.9
2019-09-19 22:15,26.3,42.2,5000,597.7,0,346.7,52.5
2019-09-19 22:30,25.9,40.5,4967.6,570.6,0,347.9,52.2
2019-09-19 22:45,25.7,39.8,4848.2,555.2,0,348.3,52.4
2019-09-19 23:00,25.3,40.2,4775.1,565.8,0,349.4,52.1
2019-09-19 23:15,25,39.9,4724.3,539.9,0,348.8,52.1
2019-09-19 23:30,24.9,40,4640.8,538.1,0,348.4,51.3
2019-09-19 23:45,25.3,40.8,4601.4,539.2,0,348.2,50.9
2019-09-20 0:00,25.7,41,4459,533.8,0,349,50
2019-09-20 0:15,25.8,41.2,4348,530,0,158.9,49.9
2019-09-20 0:30,25.9,41.8,4168,522.5,0,0,49.9
2019-09-20 0:45,25.9,42.3,3991.1,514.6,0,0,50
2019-09-20 1:00,25.9,42.5,3946.6,512.3,0,0,50
2019-09-20 1:15,26,42.8,3769.3,504.5,0,0,50
2019-09-20 1:30,26,42.9,3773.3,505.7,0,0,50
2019-09-20 1:45,26,43.1,3717.7,502.4,0,0,49.9
2019-09-20 2:00,26,43.3,3599.4,496.4,0,0,50
2019-09-20 2:15,26.1,43.4,3483.3,488.7,0,0,49.9
2019-09-20 2:30,26.1,43.6,3375.2,484.2,0,0,50
2019-09-20 2:45,26.2,43.5,3253.5,477.7,0,0,49.9
2019-09-20 3:00,26.2,43.9,3144,470.1,0,0,50
2019-09-20 3:15,26.2,44.6,2920,451.1,0,104.7,52.1
2019-09-20 3:30,25.6,47.4,2230.2,368.7,0,350.1,51.9
2019-09-20 3:45,25,49,1274.9,229.4,0,188.2,52.3
2019-09-20 4:00,25.1,48.1,1417.5,286.6,0,0,50.1
2019-09-20 4:15,25.4,47.8,1277.5,264.1,0,0,50.1
2019-09-20 4:30,25.6,48.5,974.9,199.4,0,0,50
2019-09-20 4:45,25.7,49,684.6,143.9,0,0,50
2019-09-20 5:00,25.7,49.4,567.2,117.1,0,0,50.2
2019-09-20 5:15,25.7,49.7,497.9,97.5,0,0,50.2
2019-09-20 5:30,25.6,50,463.1,87.4,0,0,50.3
2019-09-20 5:45,25.5,50.4,437.4,79.6,0,0,50.2
2019-09-20 6:00,25.6,50.3,422.1,69.8,0,0,50.1
2019-09-20 6:15,25.7,50.1,400,55.4,0,0,50.2
2019-09-20 6:30,25.5,51.6,414,80.1,0,0.7,51.5
2019-09-20 6:45,25.3,53.2,420,94.9,0,3.4,52.1
2019-09-20 7:00,25.3,53.2,411.3,84.7,0,338.3,51.7
2019-09-20 7:15,25.2,53.3,408.7,75.7,0,370.1,51.7
2019-09-20 7:30,25.6,52.7,414.2,73.9,0,379.3,51.6
2019-09-20 7:45,25.6,52.8,431,80.2,0,387,51.6
2019-09-20 8:00,25.9,52.8,474.5,99.9,0,403.9,51.8
2019-09-20 8:15,26.1,52.7,521.2,116.8,0,413.4,51.9
2019-09-20 8:30,25.8,53.3,555.3,134.9,0,422.2,52.2
2019-09-20 8:45,25.7,53,577.2,122.6,0,411.6,52.3
2019-09-20 9:00,25.6,50.7,595.6,88.7,0,421.7,52.8
2019-09-20 9:15,25.6,49.8,614,92.5,0,472.8,52.5
2019-09-20 9:30,25.5,49.8,680.2,115.6,0,452.5,52.8
2019-09-20 9:45,25.5,49.2,771.4,125.9,0,432.7,53.1
2019-09-20 10:00,25.6,49.4,867.6,136.2,0,423.4,52.4
2019-09-20 10:15,26.5,48.9,1039.8,183.7,0,440.6,51.7
2019-09-20 10:30,27.1,49.5,1198.9,216.4,0,455.1,51.6
2019-09-20 10:45,27.6,50.5,1375.6,243.2,0,472.3,51.8
2019-09-20 11:00,27.6,50.9,1399.3,244.4,0,491,52.2
2019-09-20 11:15,26.7,49.4,1454,224.8,0,417.9,53
2019-09-20 11:30,26.1,46.3,1577.3,215.4,0,414,52.9
2019-09-20 11:45,26.1,46.9,1514.4,204.4,0,425.8,52.8
2019-09-20 12:00,26.5,46.2,2003.5,296.5,0,405.2,51.5
2019-09-20 12:15,27.1,47.1,2018.8,307.3,0,437,51.5
2019-09-20 12:30,27.2,48,1982.2,304.9,0,489.8,51.5
2019-09-20 12:45,27,49.9,2060.8,318.2,0,593.2,52.5
2019-09-20 13:00,26.3,46.7,2066.4,298.5,0,508.8,53
2019-09-20 13:15,25.9,44.3,2068.5,286.6,0,572.6,52.8
2019-09-20 13:30,25.7,44.1,2081.5,274.6,0,562.1,52.8
2019-09-20 13:45,25.2,43.5,2223.6,276.2,0,448.4,53.4
2019-09-20 14:00,25.1,43.6,2228.7,264.8,0,503,53
2019-09-20 14:15,25.9,44.5,2296.5,288.8,0,476.5,52
2019-09-20 14:30,26.3,44.6,2314.5,283.8,0,467.6,52.7
2019-09-20 14:45,26.4,45,2253.1,277.2,0,467.9,52.8
2019-09-20 15:00,26.6,45.3,2211.4,269.2,0,422.2,52.7
2019-09-20 15:15,26.7,45.5,2189.9,263.6,0,418.9,52.7
2019-09-20 15:30,26.1,44.9,2203.1,254.3,0,422.2,53.3
2019-09-20 15:45,25.6,42.4,2436.1,263.5,0,414.2,53.5
2019-09-20 16:00,25.3,41.3,2604.4,272.2,0,402.6,53.3
2019-09-20 16:15,24.7,41.6,2677,278.4,0,387.4,53.2
2019-09-20 16:30,24.8,41.7,2802.8,290,0,373.5,52.6
2019-09-20 16:45,24.9,42.3,2954.5,309.3,0,366.5,53
2019-09-20 17:00,25.9,43,3204.9,343.8,0,367.3,52.3
2019-09-20 17:15,27,44.2,3492.5,374.6,0,361.2,52.2
2019-09-20 17:30,27.5,45.3,3618.7,391.3,0,357.4,52
2019-09-20 17:45,27.8,46.4,3628,412.3,0,349.7,51.8
2019-09-20 18:00,26.7,48.1,3434.7,401.4,0,347.2,53
2019-09-20 18:15,26.1,42.8,3331.3,369.3,0,345.2,52.7
2019-09-20 18:30,25.1,40.9,3363.9,355.5,0,342.3,52.7
2019-09-20 18:45,24.3,41.3,3414.8,358.8,0,340.6,53.3
2019-09-20 19:00,25,47.4,3526.4,410.8,0,339,52.3
2019-09-20 19:15,25.6,49.4,3605.5,430.6,0,338.6,52.7
2019-09-20 19:30,26.2,49.9,3738,448.3,0,337.1,52.5
2019-09-20 19:45,26.6,47.6,3839,456.3,0,337.3,52.2
2019-09-20 20:00,26.7,46,3953.6,464.9,0,336.5,52.5
2019-09-20 20:15,26.7,45.3,4057.7,473.9,0,337.3,52.5
2019-09-20 20:30,26.7,45,4163.5,491,0,338.1,52.4
2019-09-20 20:45,26.7,44.8,4262.6,502,0,337,52.5
2019-09-20 21:00,26.7,44.7,4232.2,500.7,0,338.9,52.4
2019-09-20 21:15,26.7,44.8,4041.5,484.4,0,340.9,52.5
2019-09-20 21:30,26.6,44.8,3639.3,459.2,0,342.2,52
2019-09-20 21:45,27.1,45.4,3535.5,470.1,0,345.7,51.3
2019-09-20 22:00,26.9,46.7,3296.4,449.4,0,344.2,53
2019-09-20 22:15,26.5,45.8,3207.1,445.7,0,344.7,52.6
2019-09-20 22:30,26.3,45.7,3245.2,450.5,0,347.1,52.5
2019-09-20 22:45,26.2,45.2,3211.5,443.7,0,347.2,52.4
2019-09-20 23:00,26.2,44.4,3145.9,433.9,0,347.4,52.4
2019-09-20 23:15,26.1,43.4,2948.5,405.8,0,347.2,51.8
2019-09-20 23:30,25.8,43.4,2590,371.5,0,348.8,51.4
2019-09-20 23:45,26,43.9,2511.1,372.7,0,347.6,50.8
2019-09-21 0:00,26.2,44,2428.4,366,0,349,50.2
2019-09-21 0:15,26.2,44.3,2343.7,359.1,0,27.1,50.1
2019-09-21 0:30,26.1,44.8,2196.1,346.1,0,0,50.1
2019-09-21 0:45,26.3,44.8,2037.9,332,0,0,50.1
2019-09-21 1:00,26.3,44.9,1925.5,319.9,0,0,50.2
2019-09-21 1:15,26.3,45.3,1768.3,303.2,0,0,50.2
2019-09-21 1:30,26.2,45.7,1513.3,265.4,0,0,50.2
2019-09-21 1:45,26.1,46.3,1296.1,232.3,0,0,50.2
2019-09-21 2:00,26,46.6,1154.9,210.1,0,0,50.1
2019-09-21 2:15,26,46.8,1003.2,181.9,0,0,50.1
2019-09-21 2:30,25.9,47.1,949.2,173.2,0,0,50.1
2019-09-21 2:45,25.8,47.5,867.6,162.1,0,0,50.1
2019-09-21 3:00,25.9,47.5,790.8,146.2,0,0,50.2
2019-09-21 3:15,25.5,48.3,737.8,127.4,0,278,53.4
2019-09-21 3:30,24,51,605.7,86.1,0,352.9,52.4
